75568,86133
1.7318e+05,2.0079e+05
2.2934e+05,2.406e+05
3.3824e+05,3.4942e+05
4.3714e+05,4.614e+05
4.916e+05,5.0481e+05
5.3694e+05,5.4813e+05
7.6943e+05,7.9098e+05
1.0013e+06,1.0126e+06
1.0991e+06,1.1241e+06
1.1536e+06,1.1653e+06
1.2659e+06,1.2771e+06
1.3654e+06,1.3915e+06
1.4215e+06,1.4346e+06
