1.4996e+05,1.8375e+05
2.3837e+05,2.6756e+05
3.2701e+05,3.5574e+05
4.1472e+05,4.4569e+05
5.0292e+05,5.326e+05
5.8988e+05,6.1781e+05
6.7813e+05,7.0746e+05
7.675e+05,7.9196e+05
8.5607e+05,8.8457e+05
9.4457e+05,9.7153e+05
1.0323e+06,1.0589e+06
1.1192e+06,1.1466e+06
1.2079e+06,1.239e+06
1.2963e+06,1.3277e+06
