20603,32340
42998,53587
64244,75706
2.8433e+05,2.9558e+05
3.062e+05,3.1695e+05
3.2776e+05,3.3861e+05
5.7025e+05,5.9236e+05
6.2611e+05,6.4019e+05
6.8187e+05,6.9437e+05
8.1369e+05,8.2823e+05
8.368e+05,8.4169e+05
8.4766e+05,8.5834e+05
8.831e+05,8.9314e+05
9.0543e+05,9.1544e+05
9.2608e+05,9.3653e+05
9.4719e+05,9.5784e+05
9.6933e+05,9.7996e+05
9.9103e+05,1.0004e+06
1.2102e+06,1.2219e+06
1.2325e+06,1.244e+06
1.2556e+06,1.2657e+06
